Amount,TransactionType,Location,Hour,Device,IsFraud
21999.66,Merchant Payment,Hyderabad,21,iOS,0
30588.01,Send Money,Hyderabad,9,Android,0
33825.56,Bill Payment,Kolkata,9,iOS,0
45133.25,Bill Payment,Delhi,6,Android,0
23767.36,Merchant Payment,Delhi,21,Android,0
26469.68,Bill Payment,Hyderabad,8,iOS,0
31346.07,Bill Payment,Chennai,20,Android,0
1303.17,Merchant Payment,Mumbai,15,iOS,0
30555.62,Bill Payment,Mumbai,2,iOS,0
3881.98,Bill Payment,Mumbai,6,Android,0
43191.74,Send Money,Bangalore,21,Android,0
46413.22,Send Money,Mumbai,18,Android,0
9444.91,Bill Payment,Delhi,4,iOS,0
10107.46,Bill Payment,Kolkata,7,Android,0
44035.0,Merchant Payment,Kolkata,14,Android,0
36020.69,Send Money,Bangalore,2,iOS,0
14173.71,Bill Payment,Bangalore,2,Android,0
44461.86,Merchant Payment,Chennai,22,Android,0
802.72,Merchant Payment,Mumbai,13,iOS,0
44718.24,Merchant Payment,Bangalore,6,iOS,0
29619.45,Bill Payment,Hyderabad,15,iOS,0
6218.64,Bill Payment,Delhi,20,Android,0
45444.34,Merchant Payment,Chennai,19,Android,0
42567.77,Bill Payment,Delhi,3,Android,0
3989.96,Bill Payment,Mumbai,1,iOS,0
33777.45,Send Money,Chennai,8,Android,1
33849.05,Bill Payment,Chennai,15,iOS,0
9886.17,Merchant Payment,Hyderabad,1,Android,0
38867.14,Merchant Payment,Hyderabad,13,Android,0
12814.21,Send Money,Mumbai,2,iOS,0
14622.55,Send Money,Hyderabad,17,iOS,0
22123.56,Send Money,Kolkata,13,Android,0
28402.72,Send Money,Hyderabad,8,Android,0
4065.81,Bill Payment,Mumbai,18,Android,0
12919.9,Bill Payment,Chennai,16,iOS,0
27525.42,Send Money,Kolkata,5,Android,0
2065.03,Merchant Payment,Delhi,2,Android,0
16897.16,Merchant Payment,Delhi,16,Android,0
32558.25,Merchant Payment,Mumbai,11,Android,0
30358.86,Bill Payment,Bangalore,8,iOS,0
5237.15,Send Money,Kolkata,12,Android,0
17480.99,Merchant Payment,Mumbai,22,iOS,0
13529.33,Bill Payment,Mumbai,8,Android,0
21934.28,Send Money,Hyderabad,18,iOS,0
11548.23,Send Money,Bangalore,12,iOS,0
40622.21,Merchant Payment,Bangalore,21,Android,0
8453.45,Bill Payment,Hyderabad,12,Android,0
17782.99,Send Money,Bangalore,12,Android,0
45373.61,Send Money,Bangalore,18,iOS,0
9004.97,Send Money,Kolkata,8,Android,0
28488.23,Send Money,Chennai,10,iOS,1
21994.07,Bill Payment,Bangalore,4,iOS,0
30443.2,Bill Payment,Kolkata,2,iOS,0
49263.08,Merchant Payment,Mumbai,6,Android,0
15061.32,Merchant Payment,Delhi,0,Android,0
48964.79,Bill Payment,Delhi,20,Android,0
46764.26,Bill Payment,Delhi,10,iOS,0
1252.75,Merchant Payment,Delhi,18,Android,0
15072.43,Bill Payment,Kolkata,3,Android,0
12852.67,Bill Payment,Bangalore,6,Android,0
30871.12,Merchant Payment,Bangalore,2,Android,0
41673.93,Bill Payment,Chennai,10,iOS,0
26437.13,Bill Payment,Delhi,18,Android,0
18243.31,Merchant Payment,Kolkata,8,Android,0
33333.89,Bill Payment,Mumbai,5,Android,0
31716.83,Bill Payment,Mumbai,17,Android,0
23388.12,Bill Payment,Bangalore,5,Android,0
44350.53,Bill Payment,Chennai,0,iOS,0
39908.58,Send Money,Chennai,1,iOS,0
3743.25,Send Money,Hyderabad,19,Android,0
7387.88,Send Money,Chennai,0,Android,0
3257.68,Bill Payment,Kolkata,23,Android,0
16844.38,Bill Payment,Bangalore,18,iOS,0
2770.88,Merchant Payment,Chennai,14,iOS,0
27079.88,Send Money,Delhi,11,iOS,0
20041.38,Send Money,Mumbai,0,Android,0
8553.15,Send Money,Hyderabad,15,Android,0
34210.17,Bill Payment,Chennai,16,Android,0
801.88,Merchant Payment,Bangalore,9,Android,0
12923.61,Bill Payment,Bangalore,14,iOS,0
44815.97,Send Money,Bangalore,9,iOS,0
39974.59,Merchant Payment,Bangalore,1,iOS,0
34002.21,Merchant Payment,Delhi,5,Android,0
21108.83,Merchant Payment,Kolkata,17,iOS,0
25788.53,Merchant Payment,Kolkata,22,Android,0
23950.61,Send Money,Mumbai,1,Android,0
26185.34,Send Money,Delhi,2,iOS,0
36053.06,Merchant Payment,Mumbai,7,Android,0
44233.13,Merchant Payment,Mumbai,20,iOS,0
39868.58,Send Money,Hyderabad,8,iOS,0
19402.11,Bill Payment,Hyderabad,3,iOS,0
33574.31,Merchant Payment,Delhi,4,iOS,0
21691.49,Merchant Payment,Mumbai,23,Android,0
18143.8,Bill Payment,Delhi,18,iOS,0
22126.59,Merchant Payment,Chennai,23,Android,0
48714.64,Merchant Payment,Hyderabad,17,iOS,0
47829.34,Bill Payment,Mumbai,13,iOS,0
11637.96,Send Money,Chennai,5,Android,0
20206.54,Merchant Payment,Chennai,3,Android,0
44172.13,Send Money,Mumbai,22,Android,0
24826.6,Send Money,Bangalore,8,iOS,0
46555.07,Merchant Payment,Delhi,19,iOS,0
29300.4,Send Money,Kolkata,8,iOS,0
31303.2,Bill Payment,Mumbai,20,Android,0
41486.45,Merchant Payment,Delhi,3,Android,1
46141.21,Send Money,Mumbai,5,Android,1
8046.09,Send Money,Mumbai,4,Android,0
36214.56,Send Money,Bangalore,8,iOS,0
35830.69,Send Money,Hyderabad,20,Android,0
48566.59,Bill Payment,Mumbai,21,iOS,0
44470.91,Bill Payment,Hyderabad,23,Android,1
10060.32,Merchant Payment,Hyderabad,20,iOS,0
16840.57,Bill Payment,Bangalore,4,iOS,0
27561.13,Bill Payment,Mumbai,22,Android,0
13762.63,Bill Payment,Delhi,12,iOS,0
48645.1,Merchant Payment,Kolkata,18,iOS,0
32104.59,Bill Payment,Kolkata,17,Android,0
47507.61,Merchant Payment,Delhi,11,Android,0
22561.25,Send Money,Hyderabad,9,iOS,0
21433.46,Merchant Payment,Bangalore,13,iOS,0
8400.92,Send Money,Kolkata,15,iOS,1
28325.93,Send Money,Bangalore,19,Android,0
13928.93,Send Money,Mumbai,9,iOS,0
1920.45,Merchant Payment,Hyderabad,17,Android,0
10433.88,Bill Payment,Kolkata,3,Android,0
14215.63,Send Money,Mumbai,13,iOS,0
43778.54,Bill Payment,Kolkata,7,Android,0
23771.86,Merchant Payment,Hyderabad,7,iOS,0
7546.81,Merchant Payment,Hyderabad,3,Android,0
4802.7,Merchant Payment,Delhi,16,Android,0
40506.12,Merchant Payment,Mumbai,16,Android,0
4873.74,Merchant Payment,Hyderabad,7,Android,0
47864.61,Bill Payment,Kolkata,14,Android,0
30029.92,Bill Payment,Bangalore,10,iOS,0
9071.03,Send Money,Kolkata,11,iOS,0
4478.94,Merchant Payment,Delhi,10,Android,0
6538.55,Merchant Payment,Bangalore,11,Android,0
17069.69,Bill Payment,Delhi,6,iOS,0
32947.83,Send Money,Mumbai,1,iOS,0
4002.11,Merchant Payment,Bangalore,3,iOS,0
38455.66,Send Money,Chennai,19,iOS,0
42745.59,Merchant Payment,Hyderabad,8,Android,0
17965.06,Bill Payment,Delhi,15,Android,0
7441.72,Bill Payment,Kolkata,5,Android,0
35808.3,Merchant Payment,Delhi,2,iOS,0
23334.08,Send Money,Hyderabad,1,iOS,1
1596.98,Merchant Payment,Hyderabad,6,Android,0
1260.3,Send Money,Hyderabad,9,iOS,0
48388.43,Bill Payment,Bangalore,21,Android,0
40261.05,Send Money,Bangalore,10,Android,1
3914.8,Merchant Payment,Delhi,20,Android,0
42766.2,Merchant Payment,Chennai,19,Android,0
21712.03,Merchant Payment,Bangalore,17,iOS,0
18332.85,Bill Payment,Bangalore,17,Android,0
40277.69,Send Money,Mumbai,19,Android,0
16582.05,Merchant Payment,Delhi,19,Android,0
35176.52,Bill Payment,Delhi,1,Android,0
18135.84,Send Money,Kolkata,12,iOS,0
12118.34,Merchant Payment,Chennai,12,iOS,0
33251.99,Merchant Payment,Bangalore,16,Android,0
3594.01,Bill Payment,Bangalore,14,Android,0
31365.78,Bill Payment,Kolkata,10,iOS,0
15982.86,Bill Payment,Mumbai,0,iOS,0
29590.6,Merchant Payment,Mumbai,17,iOS,0
43940.42,Bill Payment,Hyderabad,7,Android,0
29106.44,Merchant Payment,Hyderabad,19,iOS,0
40759.49,Merchant Payment,Bangalore,5,iOS,0
7909.36,Send Money,Hyderabad,8,iOS,1
42618.6,Merchant Payment,Bangalore,18,iOS,0
1145.15,Merchant Payment,Hyderabad,16,iOS,0
29977.48,Merchant Payment,Mumbai,0,iOS,0
9112.97,Bill Payment,Hyderabad,2,Android,0
870.66,Merchant Payment,Bangalore,20,iOS,0
8656.29,Bill Payment,Kolkata,16,iOS,0
49777.79,Bill Payment,Hyderabad,19,iOS,0
13653.77,Send Money,Delhi,3,iOS,0
13014.07,Bill Payment,Delhi,12,iOS,0
47878.28,Merchant Payment,Bangalore,19,iOS,0
13409.79,Bill Payment,Chennai,14,iOS,0
41296.55,Merchant Payment,Bangalore,6,iOS,0
20265.46,Bill Payment,Mumbai,15,iOS,0
48234.28,Send Money,Hyderabad,17,Android,0
24516.61,Send Money,Bangalore,12,Android,0
11228.07,Merchant Payment,Hyderabad,16,iOS,0
35948.03,Bill Payment,Kolkata,5,iOS,0
29826.18,Send Money,Bangalore,15,iOS,0
10535.5,Send Money,Mumbai,12,Android,0
39157.09,Bill Payment,Mumbai,1,iOS,0
31892.6,Bill Payment,Mumbai,15,Android,0
8424.83,Bill Payment,Hyderabad,19,Android,0
42643.67,Bill Payment,Chennai,20,Android,0
26854.96,Merchant Payment,Bangalore,14,iOS,0
32519.69,Merchant Payment,Kolkata,6,Android,0
43694.88,Send Money,Hyderabad,11,Android,1
11757.02,Merchant Payment,Mumbai,0,Android,0
39095.85,Send Money,Bangalore,19,iOS,1
33860.25,Bill Payment,Delhi,0,iOS,0
42575.63,Send Money,Mumbai,22,Android,1
15373.51,Merchant Payment,Delhi,14,Android,0
20885.43,Bill Payment,Chennai,6,iOS,0
47901.91,Bill Payment,Delhi,21,iOS,0
23572.32,Bill Payment,Kolkata,13,Android,0
49439.52,Merchant Payment,Mumbai,9,iOS,0
10014.55,Bill Payment,Mumbai,9,iOS,0
18292.26,Bill Payment,Chennai,13,Android,0
40438.48,Bill Payment,Bangalore,9,iOS,0
31108.35,Merchant Payment,Kolkata,7,iOS,0
21766.59,Send Money,Mumbai,3,Android,0
33400.5,Send Money,Delhi,2,Android,0
12632.64,Send Money,Kolkata,3,Android,0
32514.5,Send Money,Kolkata,20,Android,0
10941.97,Send Money,Kolkata,19,iOS,0
375.67,Merchant Payment,Delhi,21,Android,0
12221.66,Bill Payment,Kolkata,14,iOS,0
21693.29,Bill Payment,Hyderabad,16,Android,0
15809.41,Bill Payment,Delhi,10,Android,0
49807.22,Bill Payment,Bangalore,11,iOS,0
25450.09,Merchant Payment,Chennai,0,iOS,0
33585.33,Merchant Payment,Hyderabad,1,Android,0
1108.37,Bill Payment,Bangalore,23,Android,0
37739.38,Merchant Payment,Delhi,9,iOS,1
26875.11,Bill Payment,Hyderabad,16,iOS,0
26842.42,Bill Payment,Kolkata,22,iOS,0
9281.49,Send Money,Mumbai,17,Android,0
7365.58,Send Money,Hyderabad,22,iOS,0
586.85,Send Money,Kolkata,6,Android,0
26081.0,Send Money,Bangalore,8,iOS,0
41934.47,Bill Payment,Chennai,23,Android,0
27944.6,Merchant Payment,Chennai,20,Android,0
31878.0,Merchant Payment,Delhi,12,iOS,0
20310.16,Send Money,Delhi,2,Android,0
33463.17,Merchant Payment,Delhi,1,Android,0
26376.64,Send Money,Kolkata,0,Android,0
32525.6,Send Money,Hyderabad,18,Android,0
13648.44,Merchant Payment,Bangalore,0,Android,0
32635.84,Bill Payment,Chennai,5,iOS,0
24495.74,Merchant Payment,Hyderabad,4,Android,0
47674.21,Send Money,Mumbai,23,iOS,0
29532.17,Send Money,Chennai,16,Android,1
3496.62,Send Money,Delhi,5,iOS,0
35977.09,Bill Payment,Mumbai,14,iOS,0
40383.87,Send Money,Delhi,22,Android,0
24049.0,Merchant Payment,Bangalore,19,Android,0
35421.39,Bill Payment,Bangalore,7,iOS,0
40691.61,Merchant Payment,Hyderabad,12,iOS,0
19303.76,Send Money,Kolkata,9,Android,0
48723.47,Merchant Payment,Mumbai,11,Android,0
21593.88,Send Money,Delhi,14,iOS,0
14173.35,Send Money,Hyderabad,19,Android,0
31939.32,Send Money,Delhi,19,iOS,0
41468.57,Merchant Payment,Chennai,5,iOS,0
6234.67,Bill Payment,Kolkata,23,iOS,0
397.04,Send Money,Hyderabad,4,iOS,0
3158.43,Merchant Payment,Hyderabad,5,Android,0
20316.9,Bill Payment,Delhi,15,iOS,0
4898.58,Bill Payment,Chennai,2,iOS,0
36745.48,Bill Payment,Bangalore,8,Android,0
8516.91,Send Money,Delhi,12,Android,0
40966.74,Merchant Payment,Delhi,15,Android,0
898.37,Merchant Payment,Delhi,6,iOS,0
36365.62,Bill Payment,Mumbai,18,Android,1
31729.71,Merchant Payment,Kolkata,1,iOS,1
34420.65,Bill Payment,Bangalore,9,iOS,0
33025.45,Send Money,Mumbai,2,Android,0
45416.7,Send Money,Mumbai,20,Android,1
36809.1,Merchant Payment,Chennai,23,iOS,0
15109.64,Bill Payment,Mumbai,1,iOS,0
31383.05,Merchant Payment,Bangalore,4,Android,0
837.21,Merchant Payment,Chennai,3,Android,0
9695.01,Bill Payment,Chennai,16,Android,0
19424.76,Bill Payment,Bangalore,17,Android,0
2570.71,Merchant Payment,Delhi,6,iOS,0
28560.25,Send Money,Bangalore,0,iOS,0
28891.47,Send Money,Delhi,1,iOS,0
34194.34,Bill Payment,Kolkata,1,iOS,0
667.86,Send Money,Mumbai,22,iOS,0
39486.39,Merchant Payment,Hyderabad,5,Android,1
26376.07,Send Money,Chennai,8,Android,0
26229.38,Bill Payment,Delhi,9,iOS,0
12811.96,Send Money,Kolkata,5,Android,0
35740.24,Bill Payment,Mumbai,8,iOS,0
25978.87,Bill Payment,Chennai,1,Android,0
4923.38,Send Money,Chennai,1,iOS,0
23614.36,Bill Payment,Delhi,4,Android,0
6103.42,Send Money,Mumbai,17,Android,0
16864.9,Merchant Payment,Bangalore,4,Android,0
36811.41,Bill Payment,Kolkata,9,iOS,0
17362.8,Bill Payment,Delhi,17,iOS,0
21774.16,Send Money,Delhi,22,iOS,0
37433.04,Bill Payment,Hyderabad,12,iOS,0
30260.6,Send Money,Bangalore,0,Android,1
32684.05,Send Money,Chennai,15,Android,0
49970.44,Merchant Payment,Delhi,20,iOS,0
45503.98,Merchant Payment,Bangalore,11,iOS,0
49951.46,Send Money,Kolkata,15,Android,1
36791.66,Bill Payment,Delhi,20,Android,0
48949.03,Send Money,Kolkata,9,iOS,0
28735.76,Merchant Payment,Mumbai,22,iOS,0
13016.75,Merchant Payment,Kolkata,11,iOS,0
26657.22,Merchant Payment,Bangalore,9,iOS,0
92.82,Send Money,Chennai,6,iOS,0
62.16,Send Money,Kolkata,12,Android,0
45001.22,Send Money,Bangalore,21,iOS,0
14493.93,Send Money,Hyderabad,0,iOS,0
2726.17,Send Money,Bangalore,14,iOS,0
30650.32,Merchant Payment,Delhi,1,Android,0
41765.78,Bill Payment,Mumbai,18,Android,0
30993.28,Merchant Payment,Kolkata,6,iOS,0
15391.09,Send Money,Hyderabad,4,iOS,1
24852.82,Merchant Payment,Bangalore,8,Android,0
142.22,Send Money,Bangalore,23,Android,1
48268.71,Merchant Payment,Hyderabad,15,iOS,0
9889.58,Send Money,Mumbai,17,iOS,0
28099.84,Send Money,Mumbai,3,Android,0
17975.69,Bill Payment,Delhi,11,Android,0
22903.68,Merchant Payment,Bangalore,8,Android,0
44547.46,Merchant Payment,Hyderabad,4,iOS,0
10080.72,Send Money,Mumbai,11,Android,0
29111.64,Send Money,Delhi,5,Android,1
17807.16,Merchant Payment,Bangalore,22,Android,0
15795.87,Send Money,Hyderabad,11,Android,0
10424.69,Merchant Payment,Hyderabad,0,iOS,0
14634.86,Merchant Payment,Bangalore,9,Android,0
14835.99,Bill Payment,Bangalore,7,iOS,0
16426.89,Send Money,Kolkata,19,Android,1
37012.07,Send Money,Kolkata,22,iOS,0
46717.8,Merchant Payment,Mumbai,3,iOS,0
39957.27,Bill Payment,Hyderabad,12,iOS,0
36780.0,Bill Payment,Kolkata,23,Android,0
28869.18,Send Money,Kolkata,6,iOS,0
32676.36,Bill Payment,Delhi,0,Android,0
30072.92,Merchant Payment,Mumbai,7,iOS,0
31075.85,Bill Payment,Bangalore,6,iOS,0
45551.08,Bill Payment,Delhi,22,Android,1
5011.14,Merchant Payment,Delhi,16,iOS,0
441.65,Send Money,Mumbai,16,Android,0
7747.37,Bill Payment,Hyderabad,16,iOS,0
46251.86,Bill Payment,Delhi,19,Android,0
47006.36,Merchant Payment,Kolkata,19,Android,0
23234.28,Bill Payment,Hyderabad,15,iOS,0
5757.26,Send Money,Mumbai,10,iOS,0
5703.29,Merchant Payment,Delhi,0,Android,0
26041.62,Bill Payment,Hyderabad,22,Android,0
34877.8,Bill Payment,Delhi,12,iOS,0
9435.58,Send Money,Delhi,16,iOS,0
14138.28,Bill Payment,Kolkata,2,iOS,0
9980.64,Bill Payment,Mumbai,20,Android,0
48080.44,Merchant Payment,Chennai,19,iOS,0
1061.09,Merchant Payment,Delhi,10,iOS,0
15411.95,Merchant Payment,Mumbai,21,iOS,0
46185.99,Send Money,Delhi,1,Android,1
25558.22,Merchant Payment,Chennai,15,Android,0
13235.91,Merchant Payment,Kolkata,17,iOS,0
15864.86,Send Money,Bangalore,3,Android,0
48857.63,Merchant Payment,Chennai,2,iOS,0
45058.47,Bill Payment,Delhi,5,Android,0
18563.15,Merchant Payment,Hyderabad,0,iOS,0
8512.94,Bill Payment,Chennai,23,iOS,0
26858.27,Send Money,Hyderabad,2,Android,1
13910.34,Send Money,Kolkata,1,Android,0
20700.78,Bill Payment,Delhi,9,iOS,0
34546.23,Send Money,Delhi,22,Android,0
15504.87,Merchant Payment,Kolkata,0,iOS,0
11023.93,Merchant Payment,Kolkata,9,iOS,0
48058.29,Merchant Payment,Hyderabad,0,iOS,0
10812.39,Bill Payment,Chennai,0,Android,0
4405.67,Send Money,Bangalore,14,Android,0
14465.28,Merchant Payment,Kolkata,7,Android,0
6797.55,Send Money,Bangalore,6,iOS,0
34002.79,Send Money,Kolkata,18,Android,0
19542.46,Bill Payment,Bangalore,17,Android,0
23632.16,Merchant Payment,Bangalore,10,iOS,0
11283.13,Merchant Payment,Delhi,6,iOS,0
29526.25,Bill Payment,Mumbai,3,iOS,0
21429.96,Merchant Payment,Bangalore,22,Android,0
28317.12,Bill Payment,Hyderabad,4,Android,0
49034.43,Send Money,Bangalore,3,iOS,1
11190.3,Send Money,Delhi,5,iOS,1
13230.55,Merchant Payment,Bangalore,3,Android,0
37787.42,Merchant Payment,Chennai,17,Android,0
30755.52,Bill Payment,Kolkata,23,iOS,0
9332.47,Merchant Payment,Mumbai,5,iOS,0
29354.5,Bill Payment,Hyderabad,13,Android,0
13112.71,Send Money,Kolkata,22,Android,0
15525.03,Bill Payment,Kolkata,19,iOS,0
23506.45,Merchant Payment,Kolkata,11,iOS,0
23012.55,Send Money,Bangalore,0,iOS,0
25931.9,Send Money,Hyderabad,2,iOS,0
3415.25,Send Money,Bangalore,8,Android,0
26911.81,Bill Payment,Delhi,11,iOS,0
32900.82,Merchant Payment,Hyderabad,19,iOS,0
7602.78,Merchant Payment,Hyderabad,18,iOS,0
25512.28,Merchant Payment,Chennai,19,iOS,0
49116.22,Merchant Payment,Bangalore,2,iOS,0
3810.92,Send Money,Kolkata,4,Android,1
32462.05,Bill Payment,Kolkata,19,iOS,0
31470.12,Bill Payment,Mumbai,3,iOS,0
20756.91,Bill Payment,Bangalore,22,iOS,0
30861.97,Send Money,Mumbai,4,Android,0
11729.55,Merchant Payment,Hyderabad,1,iOS,0
19465.01,Merchant Payment,Hyderabad,8,iOS,0
45694.07,Merchant Payment,Bangalore,7,Android,0
36505.04,Bill Payment,Hyderabad,3,Android,0
33301.19,Bill Payment,Chennai,14,Android,1
8841.67,Bill Payment,Chennai,18,Android,0
47888.95,Bill Payment,Kolkata,5,Android,0
1337.0,Bill Payment,Delhi,23,Android,0
4448.25,Merchant Payment,Hyderabad,20,iOS,0
31049.68,Bill Payment,Mumbai,4,iOS,0
22108.14,Merchant Payment,Chennai,12,iOS,0
6573.46,Merchant Payment,Mumbai,10,Android,0
916.46,Send Money,Chennai,19,Android,0
27258.78,Send Money,Chennai,22,iOS,0
39310.97,Merchant Payment,Chennai,15,iOS,0
20137.06,Bill Payment,Hyderabad,19,Android,0
46401.45,Send Money,Bangalore,19,iOS,0
45674.04,Merchant Payment,Chennai,13,iOS,0
28620.34,Merchant Payment,Chennai,22,iOS,0
41922.56,Merchant Payment,Bangalore,23,Android,0
31642.0,Send Money,Mumbai,1,iOS,0
36575.84,Send Money,Kolkata,3,Android,1
44444.54,Send Money,Delhi,22,iOS,0
32689.29,Merchant Payment,Chennai,13,iOS,0
3041.21,Send Money,Hyderabad,9,iOS,0
12448.36,Send Money,Delhi,21,iOS,0
22725.04,Merchant Payment,Hyderabad,11,Android,0
9569.82,Merchant Payment,Hyderabad,22,iOS,0
26667.07,Bill Payment,Delhi,1,Android,0
45954.07,Bill Payment,Hyderabad,14,iOS,0
4401.58,Bill Payment,Delhi,6,iOS,0
3519.11,Merchant Payment,Mumbai,16,iOS,0
17284.5,Send Money,Bangalore,14,Android,0
24078.73,Send Money,Hyderabad,17,Android,0
24489.75,Bill Payment,Kolkata,5,Android,0
30108.79,Bill Payment,Kolkata,16,iOS,0
9025.78,Send Money,Bangalore,4,iOS,0
18345.22,Send Money,Chennai,0,iOS,0
10064.73,Bill Payment,Chennai,9,Android,0
6427.56,Send Money,Delhi,0,Android,1
11175.58,Merchant Payment,Mumbai,23,Android,0
10739.5,Merchant Payment,Chennai,10,iOS,0
10528.58,Merchant Payment,Mumbai,7,Android,0
29125.9,Send Money,Kolkata,20,iOS,0
11864.26,Bill Payment,Chennai,1,iOS,0
46342.95,Send Money,Bangalore,18,iOS,0
48376.52,Bill Payment,Hyderabad,16,iOS,0
28322.79,Merchant Payment,Mumbai,2,iOS,0
39963.63,Merchant Payment,Kolkata,22,Android,0
39375.04,Bill Payment,Kolkata,15,iOS,0
39587.63,Bill Payment,Chennai,3,iOS,1
40880.69,Merchant Payment,Delhi,7,Android,0
46819.8,Merchant Payment,Kolkata,0,iOS,0
37579.53,Bill Payment,Hyderabad,4,iOS,0
24199.2,Send Money,Hyderabad,17,iOS,0
35095.36,Bill Payment,Hyderabad,17,Android,1
38902.57,Send Money,Hyderabad,5,iOS,1
3184.74,Send Money,Bangalore,23,Android,0
36364.56,Bill Payment,Mumbai,3,iOS,0
38376.03,Bill Payment,Delhi,2,iOS,0
1788.04,Bill Payment,Delhi,9,Android,0
11693.23,Send Money,Kolkata,9,Android,0
16587.25,Bill Payment,Chennai,12,iOS,0
32813.2,Merchant Payment,Delhi,15,iOS,0
21849.94,Merchant Payment,Bangalore,10,Android,0
28751.84,Merchant Payment,Bangalore,22,Android,0
38778.08,Bill Payment,Delhi,12,Android,0
8086.05,Send Money,Mumbai,0,Android,0
21289.9,Merchant Payment,Bangalore,5,iOS,0
118.94,Send Money,Kolkata,4,Android,0
25725.17,Bill Payment,Bangalore,5,iOS,1
42154.51,Bill Payment,Mumbai,0,Android,1
19664.75,Send Money,Chennai,21,iOS,0
13737.03,Merchant Payment,Mumbai,15,iOS,0
18601.25,Bill Payment,Hyderabad,11,iOS,0
28146.94,Send Money,Delhi,4,Android,0
29409.06,Bill Payment,Hyderabad,18,Android,0
1891.27,Bill Payment,Bangalore,4,Android,0
39031.56,Merchant Payment,Hyderabad,4,iOS,0
15172.74,Merchant Payment,Kolkata,4,iOS,0
5721.49,Send Money,Chennai,6,iOS,0
34692.15,Send Money,Chennai,20,Android,0
38373.13,Merchant Payment,Mumbai,19,iOS,0
25217.48,Send Money,Chennai,3,Android,0
1621.13,Merchant Payment,Kolkata,23,iOS,0
4150.29,Bill Payment,Mumbai,12,iOS,0
19284.48,Send Money,Bangalore,23,Android,0
23559.46,Send Money,Delhi,2,Android,1
42659.77,Merchant Payment,Mumbai,23,iOS,0
38520.43,Merchant Payment,Kolkata,15,iOS,0
47674.57,Bill Payment,Hyderabad,12,Android,0
739.25,Send Money,Kolkata,13,Android,0
28747.46,Bill Payment,Kolkata,5,iOS,0
49868.04,Merchant Payment,Mumbai,8,Android,0
43260.83,Merchant Payment,Hyderabad,5,iOS,0
8128.25,Send Money,Mumbai,0,Android,0
22678.05,Merchant Payment,Delhi,12,Android,0
7607.78,Send Money,Delhi,1,Android,0
1744.61,Merchant Payment,Kolkata,10,iOS,0
24702.51,Send Money,Delhi,22,iOS,0
35085.74,Send Money,Bangalore,11,iOS,0
14277.4,Merchant Payment,Chennai,6,iOS,0
49081.36,Bill Payment,Kolkata,5,Android,0
15326.77,Bill Payment,Bangalore,5,iOS,0
36834.62,Bill Payment,Chennai,12,iOS,0
19738.54,Bill Payment,Hyderabad,19,iOS,0
26819.75,Merchant Payment,Chennai,18,iOS,0
36972.2,Send Money,Hyderabad,4,iOS,0
49548.58,Send Money,Mumbai,18,Android,1
21352.51,Merchant Payment,Hyderabad,5,Android,0
40783.6,Send Money,Delhi,4,iOS,1
20448.84,Bill Payment,Kolkata,0,Android,0
5038.5,Merchant Payment,Mumbai,13,Android,0
24886.94,Send Money,Delhi,16,iOS,0
5803.05,Send Money,Hyderabad,8,Android,0
14688.59,Send Money,Kolkata,14,iOS,0
786.16,Send Money,Kolkata,9,Android,0
19858.7,Merchant Payment,Delhi,10,Android,0
11548.28,Send Money,Kolkata,4,Android,0
2723.32,Bill Payment,Mumbai,7,Android,0
24940.78,Bill Payment,Bangalore,15,iOS,0
41228.25,Send Money,Chennai,11,Android,0
30793.33,Send Money,Kolkata,16,Android,0
19283.76,Bill Payment,Delhi,13,iOS,0
27797.8,Merchant Payment,Chennai,19,iOS,0
34499.86,Send Money,Delhi,1,iOS,1
29172.33,Bill Payment,Kolkata,17,Android,0
39225.0,Bill Payment,Chennai,22,Android,0
39991.63,Send Money,Delhi,20,iOS,0
518.98,Send Money,Chennai,21,Android,0
48007.66,Bill Payment,Kolkata,17,iOS,0
44051.11,Send Money,Chennai,21,iOS,1
22207.97,Merchant Payment,Delhi,3,iOS,0
22593.81,Send Money,Bangalore,14,Android,0
44126.61,Merchant Payment,Hyderabad,9,iOS,0
23132.61,Bill Payment,Chennai,21,Android,0
48733.14,Send Money,Chennai,5,Android,0
49595.31,Bill Payment,Hyderabad,12,Android,0
